Product,DeviceCategory,session_id,total_cost,impression_count
Exchange Bidding,Desktop,191241_3030,0.00107,5
Ad Exchange,Desktop,186240_9014,0.0010639999999999998,4
Exchange Bidding,Desktop,192261_3029,0.001057,8
Exchange Bidding,Desktop,191653_3014,0.001052,4
Exchange Bidding,Desktop,191760_3194,0.001049,4
Exchange Bidding,Tablet,179223_1022,0.0010429999999999999,1
Ad Exchange,Desktop,dbd3d55b-48c3-45e6-a5af-d939a6e23f03,0.0010400000000000001,2
Ad Exchange,Desktop,f9c4dae6-516a-40a9-87d1-62e61b03a578,0.001032,1
Ad Exchange,Tablet,fdaab388-8ecc-4e11-9de4-b0c65fad7cde,0.0010299999999999999,1
Ad Exchange,Desktop,185778_3006,0.001024,5
Ad Exchange,Desktop,189702_3091,0.001024,4
Exchange Bidding,Smartphone,f9eb2ae3-5708-47ec-923f-acb9a9d6c865,0.001022,2
Exchange Bidding,Desktop,191232_3000,0.001018,6
Exchange Bidding,Desktop,191794_3067,0.001017,4
Exchange Bidding,Smartphone,191722_2000,0.001009,1
Ad Exchange,Desktop,7c282388-dba6-4b53-89be-6f56272573db,0.0010069999999999999,24
Ad Exchange,Desktop,191376_3090,0.0010019999999999999,1
Ad Exchange,Tablet,191961_1008,0.000995,3
Exchange Bidding,Desktop,191794_3062,0.000985,5
Ad Exchange,Desktop,191187_9004,0.000984,7
Exchange Bidding,Desktop,191760_3197,0.0009629999999999999,5
Ad Exchange,Smartphone,192663_1003,0.0009449999999999999,2
Ad Exchange,Desktop,3a686ae7-9cc3-405a-a7f7-9481b2723275,0.0009379999999999999,1
Exchange Bidding,Smartphone,188086_3144,0.000927,2
Ad Exchange,Desktop,84e04e49-ca41-4d11-be72-79d760fc6bcf,0.0009239999999999999,3
Exchange Bidding,Desktop,192342_3063,0.000914,8
Exchange Bidding,Smartphone,192186_1015,0.0009119999999999999,1
Exchange Bidding,Smartphone,bcc9cb24-8e9b-4d98-bf45-8ec29dc74b39,0.0009119999999999999,1
Ad Exchange,Desktop,3407f077-4d38-4c51-8275-735d0a50abbc,0.0009119999999999999,2
Ad Exchange,Desktop,186763_3008,0.000901,4
Exchange Bidding,Smartphone,190067_1080,0.000901,1
Ad Exchange,Tablet,191967_3078,0.0008959999999999999,2
Ad Exchange,Smartphone,191929_2032,0.0008939999999999999,3
Exchange Bidding,Desktop,186122_1019,0.0008839999999999999,1
Exchange Bidding,Smartphone,26811_1020,0.0008839999999999999,1
Ad Exchange,Desktop,53ef0c7b-b471-4b2e-9364-7eef83f68d78,0.0008809999999999998,2
Exchange Bidding,Desktop,191762_3136,0.0008549999999999999,4
Ad Exchange,Tablet,185833_1011,0.00085,1
Ad Exchange,Desktop,190955_3003,0.000848,4
Ad Exchange,Smartphone,cf7bd98f-bf17-4dde-a6d4-1b0df25ea928,0.000838,1
Ad Exchange,Desktop,4828e05f-0ece-4ad4-971f-c972242bc6a0,0.00083,1
Exchange Bidding,Desktop,192586_3032,0.000822,2
Ad Exchange,Tablet,6c030217-234b-4a4c-88af-930c31d8c78c,0.0008159999999999999,2
Exchange Bidding,Tablet,192672_1001,0.0008049999999999999,2
Exchange Bidding,Smartphone,190407_3002,0.000802,2
Exchange Bidding,Smartphone,fd2c3a7e-ef23-4160-93c8-b60bb63167d0,0.000801,7
Ad Exchange,Desktop,191767_3044,0.0007999999999999999,1
Ad Exchange,Desktop,4eae2401-c1b3-49a5-960b-57efec468425,0.0007959999999999999,16
Ad Exchange,Desktop,d7882ab8-9d6d-4bfd-8852-002f903d27e6,0.0007959999999999999,2
Exchange Bidding,Tablet,fdaab388-8ecc-4e11-9de4-b0c65fad7cde,0.000789,1
Exchange Bidding,Smartphone,192570_1002,0.000789,1
Exchange Bidding,Desktop,186853_3012,0.000789,1
Exchange Bidding,Smartphone,191767_3116,0.000789,1
Exchange Bidding,Desktop,191682_3075,0.0007819999999999999,1
Ad Exchange,Smartphone,8ccc01f7-24e9-48b1-9693-ee1d3ff21087,0.000776,1
Ad Exchange,Smartphone,190083_1034,0.000776,1
Ad Exchange,Desktop,192116_3064,0.000776,9
Exchange Bidding,Tablet,192201_1003,0.0007729999999999999,1
Exchange Bidding,Desktop,191762_3134,0.000771,3
Exchange Bidding,Smartphone,ad85774c-06d3-4537-9fb9-213ff1d387e3,0.000766,2
Ad Exchange,Desktop,ff099c6e-1608-4cb5-afe6-7e0e4e10a060,0.000766,13
Ad Exchange,Desktop,191590_1000,0.0007650000000000001,6
Ad Exchange,Desktop,f5bf79bf-4824-4e03-967b-9e3d06b5251b,0.000757,1
Exchange Bidding,Desktop,2d451c25-6bf5-4a61-ae05-835ec45c8119,0.0007559999999999999,2
Ad Exchange,Desktop,186763_3018,0.000754,1
Ad Exchange,Smartphone,190906_9001,0.000752,4
Ad Exchange,Tablet,8673a551-d3a1-4884-833a-990f4066183d,0.0007509999999999999,2
Ad Exchange,Tablet,7a59bb22-b142-4bec-82f6-cf2ac46e14b1,0.000748,4
Exchange Bidding,Smartphone,190606_1012,0.000741,1
Exchange Bidding,Smartphone,191766_9001,0.00074,1
Ad Exchange,Tablet,1513b649-b894-4412-bf60-33f2cffd6bd4,0.000727,3
Exchange Bidding,Desktop,191756_3153,0.0007229999999999999,4
Ad Exchange,Desktop,191653_3007,0.0007049999999999999,6
Ad Exchange,Tablet,191961_1007,0.000704,5
Ad Exchange,Desktop,e197e636-cfc8-4f69-9b4e-e1d98f2b883e,0.000694,9
Ad Exchange,Desktop,d3b29f4b-e9fd-4411-bb83-b93155995b52,0.0006919999999999999,29
Ad Exchange,Desktop,8eead47c-69f7-4835-b677-cf01a861d8aa,0.00069,1
Ad Exchange,Smartphone,185778_3006,0.000688,7
Ad Exchange,Desktop,191682_3075,0.000673,1
Ad Exchange,Desktop,aa10b0bc-ea9d-462d-a237-5c191fd0e707,0.000667,4
Exchange Bidding,Desktop,191405_3058,0.000665,3
Exchange Bidding,Desktop,186763_3022,0.000646,1
Ad Exchange,Smartphone,191399_9009,0.0006299999999999999,8
Exchange Bidding,Desktop,191794_3004,0.000627,3
Ad Exchange,Tablet,504c41a6-cec3-4722-9a04-162290895e3d,0.000626,4
Ad Exchange,Desktop,191833_3027,0.000619,3
Ad Exchange,Smartphone,784370bf-32a8-4f13-912b-74e0b52a5d4e,0.0006129999999999999,2
Exchange Bidding,Smartphone,192383_2001,0.0006079999999999999,1
Exchange Bidding,Smartphone,192580_1008,0.000606,1
Ad Exchange,Smartphone,1296d59a-5fbc-45bb-9df2-12b34d27cd93,0.0006039999999999999,6
Exchange Bidding,Desktop,ce65753b-7647-4f53-9e31-746624c87f7e,0.000596,4
Exchange Bidding,Smartphone,190774_1024,0.000593,1
Exchange Bidding,Tablet,3dd3502c-3b13-4116-bb10-c8ac5f7be815,0.000584,8
Ad Exchange,Desktop,204ea14c-8e8d-4adc-9f8f-ec4e93b86db8,0.000576,2
Exchange Bidding,Tablet,192668_1000,0.00057,2
Exchange Bidding,Desktop,192149_3016,0.000567,3
Ad Exchange,Tablet,76615dc3-ddc1-464b-beb2-ff5defe52b89,0.000566,1
Ad Exchange,Desktop,190551_8007,0.000563,1
Ad Exchange,Smartphone,190643_8003,0.00056,2
Exchange Bidding,Desktop,192146_3008,0.000559,6
Ad Exchange,Tablet,190716_1000,0.0005589999999999999,1
Exchange Bidding,Tablet,185512_3005,0.0005549999999999999,1
Exchange Bidding,Desktop,191760_3199,0.000552,5
Exchange Bidding,Desktop,191235_3146,0.0005479999999999999,2
Exchange Bidding,Desktop,191794_3069,0.0005479999999999999,2
Exchange Bidding,Tablet,187472_1015,0.000547,6
Ad Exchange,Tablet,d39ede97-a75b-49c2-82d9-c344d83c18e4,0.000544,1
Ad Exchange,Desktop,191833_1002,0.000542,4
Ad Exchange,Desktop,167551_1001,0.000536,20
Exchange Bidding,Desktop,7a9afe1c-1cac-431f-85d3-f4cf741d48aa,0.000536,1
Exchange Bidding,Desktop,efe1785b-07d5-488b-9d76-55d6ec00d2c5,0.0005329999999999999,3
Ad Exchange,Smartphone,192329_1004,0.000531,1
Ad Exchange,Desktop,3cb44bbc-b991-481e-9106-fd0c526ada38,0.00053,1
Exchange Bidding,Smartphone,192329_1004,0.000526,1
Ad Exchange,Desktop,e0e13d03-c952-427f-9777-8b71e85d793e,0.000525,20
Ad Exchange,Desktop,04f0e3cf-0285-48d2-9194-6403e0aa9aab,0.000522,29
Exchange Bidding,Desktop,191464_3030,0.00052,2
Ad Exchange,Desktop,192282_1000,0.00052,1
Exchange Bidding,Desktop,191794_3018,0.0005189999999999999,2
Exchange Bidding,Desktop,191794_3038,0.000509,2
Exchange Bidding,Tablet,190727_2000,0.000502,1
Exchange Bidding,Desktop,1f09510f-62e5-445b-abfa-efabc1fe0b75,0.000491,1
Ad Exchange,Desktop,192328_1011,0.000482,7
Ad Exchange,Desktop,040c47fa-d14d-42e0-b8f0-28a9df83ea71,0.00047799999999999996,1
Exchange Bidding,Desktop,63e2ef86-b80b-4acd-ac75-7d590ffb8816,0.000472,1
Ad Exchange,Desktop,fa5317b5-6fcf-416a-967e-aae8f7e95a0c,0.000472,3
Exchange Bidding,Smartphone,192264_1009,0.000466,1
Exchange Bidding,Desktop,191226_3000,0.000464,1
Exchange Bidding,Desktop,d7882ab8-9d6d-4bfd-8852-002f903d27e6,0.00045999999999999996,1
Exchange Bidding,Smartphone,186240_3003,0.000441,2
Ad Exchange,Smartphone,188086_3144,0.00043999999999999996,1
Exchange Bidding,Desktop,8faa12f1-7acd-4d79-8acd-485c1abee18d,0.00043999999999999996,2
Ad Exchange,Smartphone,191187_9004,0.00043999999999999996,4
Exchange Bidding,Desktop,d500467c-05ea-44c5-b9d0-1e9aab79db11,0.00043599999999999997,2
Ad Exchange,Tablet,ab774840-5724-45fa-8dc9-cd0183ea9146,0.00043299999999999995,1
Ad Exchange,Desktop,572f82bb-1c52-4c57-b496-287078cb44db,0.000432,5
Exchange Bidding,Desktop,029e8f73-6ffb-4529-900a-167119877de6,0.000426,2
Exchange Bidding,Desktop,667ff27c-027b-48b7-aebe-2dca3ef0b01e,0.000416,3
Ad Exchange,Smartphone,191590_9009,0.000416,8
Exchange Bidding,Tablet,187165_4022,0.00041,1
Exchange Bidding,Smartphone,192081_1000,0.00040899999999999997,1
Ad Exchange,Desktop,9f03f655-fde0-4873-96db-695d9d741db9,0.000408,5
Ad Exchange,Desktop,189352_3135,0.000408,1
Ad Exchange,Desktop,0c5323cd-677f-45c8-af2f-5afc18310336,0.00040699999999999997,1
Exchange Bidding,Desktop,192337_3112,0.00040199999999999996,1
Ad Exchange,Desktop,891494d0-92c7-4a38-98ca-06975b7d5046,0.000386,1
Exchange Bidding,Desktop,191313_1000,0.000386,1
Exchange Bidding,Desktop,34db98cf-e9eb-4570-ba3b-72c066b46210,0.00038599999999999995,2
Ad Exchange,Desktop,187529_9004,0.000384,4
Ad Exchange,Smartphone,191915_1006,0.000383,1
Exchange Bidding,Smartphone,190906_1012,0.000381,1
Exchange Bidding,Desktop,adf69731-5726-48a0-bca0-13a54d9cb27e,0.00037999999999999997,1
Exchange Bidding,Smartphone,192159_1015,0.00037299999999999996,1
Exchange Bidding,Smartphone,191399_9008,0.00037099999999999996,1
Exchange Bidding,Desktop,e0423afa-ce4e-45ff-a61b-cb1698af1dab,0.000348,2
Ad Exchange,Smartphone,192186_3000,0.000344,9
Exchange Bidding,Desktop,191337_3000,0.000344,7
Exchange Bidding,Tablet,227eb05f-dd63-4c7c-a3df-9872391d894f,0.00034199999999999996,1
Exchange Bidding,Smartphone,179223_1022,0.000339,1
Exchange Bidding,Smartphone,10decf8a-2a9f-47b3-838d-3fbcf898443a,0.00033299999999999996,1
Exchange Bidding,Desktop,191767_3016,0.000332,2
Exchange Bidding,Smartphone,192124_2007,0.00032799999999999995,2
Ad Exchange,Desktop,8292dba4-a57a-49a8-bc1b-a771ae5384dd,0.00032799999999999995,3
Exchange Bidding,Desktop,191721_2001,0.000323,1
Ad Exchange,Desktop,5c6d4372-cd3b-4ca6-b83a-4603e6407184,0.000322,18
Ad Exchange,Desktop,192337_3074,0.00031999999999999997,1
Ad Exchange,Smartphone,74463703-c99a-4687-821d-2456a75ae80e,0.00031999999999999997,1
Exchange Bidding,Tablet,192344_2002,0.000319,1
Ad Exchange,Smartphone,07781d8e-0f40-4c22-bf07-72b5ec08ca6f,0.000318,4
Exchange Bidding,Desktop,e1ac0bd7-deaf-4c5e-9565-6fb8cf257d16,0.000317,4
Exchange Bidding,Smartphone,188709_3003,0.000317,4
Exchange Bidding,Desktop,191669_3136,0.000316,1
Ad Exchange,Desktop,191794_3050,0.000312,1
Ad Exchange,Desktop,191229_3008,0.00031099999999999997,1
Ad Exchange,Desktop,c4c9e43b-ba2a-4f0a-b215-a792d74af85d,0.00030399999999999996,1
Exchange Bidding,Desktop,191779_3012,0.00030199999999999997,1
Ad Exchange,Desktop,3689c2e3-ac9b-4c9b-9137-63e6466e6095,0.0003,1
Ad Exchange,Desktop,6e2c5914-e70b-4e92-90fa-423c1cdcea2f,0.000296,1
Ad Exchange,Desktop,190928_3010,0.000296,1
Ad Exchange,Smartphone,34aff569-e797-4258-bc8f-ae75db101d93,0.00029099999999999997,4
Exchange Bidding,Desktop,191653_3007,0.00029,3
Ad Exchange,Smartphone,191022_9004,0.00028,8
Ad Exchange,Desktop,92c3f475-3c01-4f67-a32b-fb83a90503ec,0.00028,1
Exchange Bidding,Tablet,190773_1000,0.000277,1
Ad Exchange,Desktop,29b2bcca-173b-400e-bd66-8989d2863bcc,0.000274,25
Ad Exchange,Desktop,191300_3000,0.00027299999999999997,1
Ad Exchange,Tablet,4dcb6a8b-8749-4370-920e-9ffd26d7b44b,0.000259,1
Ad Exchange,Smartphone,189507_3003,0.000256,3
Exchange Bidding,Smartphone,188875_3003,0.000254,1
Ad Exchange,Desktop,190830_1009,0.000248,1
Ad Exchange,Desktop,3f1b83db-ee89-42ae-b6d3-8aefe8482ff0,0.00024099999999999998,7
Exchange Bidding,Desktop,186853_3026,0.000237,1
Ad Exchange,Smartphone,188709_3003,0.000236,4
Exchange Bidding,Desktop,411bcb9a-7c81-4da3-8ed9-83dcba8f8714,0.000235,2
Ad Exchange,Desktop,191906_3006,0.000232,2
Ad Exchange,Desktop,1f09510f-62e5-445b-abfa-efabc1fe0b75,0.000232,1
Exchange Bidding,Smartphone,187472_1015,0.00023099999999999998,2
Ad Exchange,Tablet,2ccf2504-9e82-4229-ab9c-43941101fa81,0.000227,4
Ad Exchange,Desktop,5d5c2748-8ada-4928-a560-3bcb3b9f6e3b,0.000226,3
Ad Exchange,Smartphone,da381c29-7ed8-4bfb-8960-2d2c3d1299f8,0.000224,1
Ad Exchange,Tablet,bfa5642d-a5f7-4bc2-a683-3ca87427c492,0.000224,1
Ad Exchange,Smartphone,190791_9009,0.000224,2
Exchange Bidding,Tablet,e015c5a6-6218-4f40-8554-a1fca1f56fee,0.00021999999999999998,3
Exchange Bidding,Tablet,191939_2005,0.00021999999999999998,1
Exchange Bidding,Desktop,4e1c8f68-1676-4d97-bf0b-ae1c640a4b59,0.000217,1
Ad Exchange,Smartphone,192300_1003,0.000214,1
Exchange Bidding,Smartphone,9064fcce-e47d-4a83-83f5-ffb9a8cc5cce,0.000213,4
Ad Exchange,Smartphone,a1c46a4f-3ee2-4ed8-a2d8-826d5bc18777,0.00021099999999999998,10
Ad Exchange,Desktop,186763_3028,0.000208,1
Exchange Bidding,Desktop,95cfc16e-41ef-4039-889a-c1bcebe556c2,0.000207,1
Exchange Bidding,Desktop,6e2c5914-e70b-4e92-90fa-423c1cdcea2f,0.000205,2
Exchange Bidding,Smartphone,191590_9009,0.000201,2
Exchange Bidding,Tablet,191931_2008,0.00019999999999999998,1
Exchange Bidding,Smartphone,185778_3006,0.00019899999999999999,3
Exchange Bidding,Desktop,186240_3003,0.00019899999999999999,4
Ad Exchange,Desktop,186210_3000,0.000196,1
Ad Exchange,Desktop,f6015a21-acb6-4402-b559-ebe10f2d007a,0.000192,1
Ad Exchange,Smartphone,188875_3003,0.00019199999999999998,5
Ad Exchange,Desktop,191590_1024,0.000187,3
Ad Exchange,Desktop,369a5188-0a43-403b-83b4-d75d6574a3b4,0.000176,1
Exchange Bidding,Desktop,192261_3006,0.000176,1
Exchange Bidding,Desktop,d82d5108-570b-4791-a0d5-9b7af9a88674,0.000176,1
Exchange Bidding,Desktop,191464_3004,0.000175,1
Exchange Bidding,Desktop,190551_3020,0.000173,1
Exchange Bidding,Desktop,9e2c2537-fff0-44d3-918e-8595ce584266,0.00017199999999999998,1
Exchange Bidding,Desktop,4b53b9eb-227e-4feb-85a1-5d7ac57f53ea,0.00017199999999999998,1
Exchange Bidding,Tablet,b15594da-f2d4-405e-8a46-d63a81432803,0.00016999999999999999,1
Ad Exchange,Desktop,65e4929e-8cd0-406d-b659-28f080942675,0.000169,3
Ad Exchange,Tablet,b2148093-fc9b-45b1-ad50-b272daa6dd91,0.000166,17
Exchange Bidding,Smartphone,191399_9009,0.000166,3
Exchange Bidding,Smartphone,192300_1003,0.000163,1
Exchange Bidding,Desktop,8292dba4-a57a-49a8-bc1b-a771ae5384dd,0.00016199999999999998,2
Ad Exchange,Desktop,f9e76489-c7f9-4f56-92d9-2ca16ae860e7,0.000158,2
Ad Exchange,Desktop,187102_5000,0.000158,2
Exchange Bidding,Tablet,192291_1000,0.000154,1
Ad Exchange,Desktop,b0f48078-1cf6-4222-bed0-877d0f7a3cd0,0.00015199999999999998,3
Exchange Bidding,Desktop,192342_3048,0.000148,5
Ad Exchange,Smartphone,187529_9004,0.000144,1
Exchange Bidding,Smartphone,191218_3003,0.000143,1
Ad Exchange,Smartphone,190955_3003,0.000136,2
Ad Exchange,Desktop,b4c47c3a-7bd8-470d-969f-7a67ed6a09b8,0.000136,2
Exchange Bidding,Smartphone,190955_3003,0.00013499999999999997,2
Exchange Bidding,Smartphone,191712_3000,0.000133,1
Ad Exchange,Desktop,190875_3043,0.00013099999999999999,1
Ad Exchange,Smartphone,186240_3003,0.000128,4
Exchange Bidding,Tablet,2ccf2504-9e82-4229-ab9c-43941101fa81,0.000127,1
Ad Exchange,Desktop,192261_3025,0.000122,1
Ad Exchange,Desktop,7406fdd6-3b60-4871-8035-9bdec553b407,0.00011999999999999999,1
Ad Exchange,Desktop,15dba6e4-65d6-44ce-9bd8-1ad42c745afa,0.00011999999999999999,1
Ad Exchange,Smartphone,994d3d92-ad8c-4a82-b236-673571c826a2,0.000118,8
Exchange Bidding,Desktop,f517d5a5-1acc-4891-8e67-46c743796633,0.00011399999999999999,1
Ad Exchange,Desktop,191399_1000,0.00011399999999999999,1
Exchange Bidding,Desktop,63c577ae-0171-4f0f-bfbd-4891eba2076a,0.000111,2
Ad Exchange,Desktop,191866_1001,0.000108,3
Exchange Bidding,Desktop,190052_1034,0.000108,1
Exchange Bidding,Smartphone,1296d59a-5fbc-45bb-9df2-12b34d27cd93,0.00010499999999999999,1
Ad Exchange,Desktop,191608_1002,0.000104,1
Ad Exchange,Smartphone,192300_3000,0.000104,3
Ad Exchange,Desktop,192160_9002,0.000104,1
Exchange Bidding,Tablet,191722_2004,0.000099,1
Ad Exchange,Tablet,61a3466a-374a-40b0-8e5a-c7fcba54e05e,0.000097,1
Exchange Bidding,Desktop,192146_3003,0.000094,2
Ad Exchange,Desktop,191022_1019,0.000094,1
Ad Exchange,Desktop,b2a7682b-9218-482b-8bae-e41712217e3e,0.000094,4
Exchange Bidding,Desktop,7431d2bf-79ff-4c23-a8c9-f9ba2c00a746,0.000089,1
Exchange Bidding,Smartphone,70e2d421-61d1-44eb-85c6-db4db6c9db89,0.00008599999999999999,1
Ad Exchange,Desktop,188862_1010,0.00008599999999999999,1
Exchange Bidding,Smartphone,190791_9000,0.000082,1
Ad Exchange,Smartphone,167554_9049,0.00007999999999999999,1
Ad Exchange,Desktop,fcca6fc4-18ce-44e8-877d-0b299cb7dff5,0.00007999999999999999,5
Exchange Bidding,Desktop,192370_3054,0.000076,2
Exchange Bidding,Smartphone,fe2aa5c2-c10c-494d-88e2-322b7397eb6e,0.000074,1
Exchange Bidding,Smartphone,190791_9009,0.000073,1
Ad Exchange,Smartphone,191637_9009,0.000072,1
Exchange Bidding,Desktop,191794_3058,0.000069,3
Exchange Bidding,Smartphone,191022_9004,0.000067,1
Ad Exchange,Tablet,192261_3029,0.000064,1
Ad Exchange,Desktop,187069_3003,0.000064,2
Ad Exchange,Tablet,191932_1005,0.000064,1
Ad Exchange,Desktop,61cbb077-c5d0-4f57-b810-822df15b42f6,0.000064,1
Ad Exchange,Smartphone,0aba0fe7-90c5-43b2-a750-d173cbb73c13,0.000064,4
Exchange Bidding,Desktop,192342_3028,0.00006,3
Exchange Bidding,Smartphone,ce50b097-cbce-4f07-a3df-326d7b6344bc,0.000058,1
Ad Exchange,Desktop,86fd7e57-0f8b-4014-afa8-a12a2069c43d,0.000058,1
Ad Exchange,Smartphone,59c5e3f8-d336-470e-8d13-3c1a08fb6829,0.000056999999999999996,3
Ad Exchange,Desktop,a54bde19-c66a-4b87-9503-0087492b0cb6,0.000056,2
Ad Exchange,Desktop,191906_1007,0.000056,1
Exchange Bidding,Desktop,191767_3054,0.000052999999999999994,2
Ad Exchange,Smartphone,191218_3003,0.000049999999999999996,3
Ad Exchange,Smartphone,c88df6c3-b9e7-45e1-94ee-d4fd0a844535,0.000048,2
Exchange Bidding,Desktop,191060_3108,0.000046,1
Exchange Bidding,Desktop,186566_3250,0.000046,2
Exchange Bidding,Desktop,191625_3125,0.000042999999999999995,1
Ad Exchange,Desktop,abaa2b6c-8e80-407e-a29b-3a6b6bc433ca,0.000039999999999999996,1
Ad Exchange,Desktop,3907b0a8-0f6f-43a5-8888-990b9d911a6f,0.000037999999999999995,1
Ad Exchange,Desktop,191741_3010,0.000036,2
Ad Exchange,Desktop,8a1f9306-c78b-44e0-9def-e6644ddb8b1e,0.000035,1
Ad Exchange,Desktop,71bb77e9-87da-4388-916b-c3e8d0ce497c,0.000032999999999999996,1
Ad Exchange,Desktop,191794_3066,0.000030999999999999995,2
Ad Exchange,Smartphone,0e08a321-22bc-4b22-ace4-80b83f9f0bb8,0.000029999999999999997,1
Exchange Bidding,Desktop,3f1b83db-ee89-42ae-b6d3-8aefe8482ff0,0.000029999999999999997,2
Exchange Bidding,Desktop,6b09d39a-1a4e-4228-b975-51ea19d6826e,0.000029,1
Ad Exchange,Desktop,191762_3132,0.000028,2
Ad Exchange,Smartphone,3825a0bc-7d23-4158-a06a-e93cc2e81dad,0.000028,1
Exchange Bidding,Desktop,191906_3006,0.000023,1
Exchange Bidding,Desktop,191794_3056,0.000023,1
Exchange Bidding,Desktop,191146_3060,0.000023,1
Exchange Bidding,Desktop,192342_3064,0.000023,1
Exchange Bidding,Desktop,fa5317b5-6fcf-416a-967e-aae8f7e95a0c,0.000023,1
Exchange Bidding,Desktop,191760_3198,0.000023,1
Exchange Bidding,Desktop,191437_3048,0.000023,1
Exchange Bidding,Desktop,191794_3029,0.000023,1
Exchange Bidding,Desktop,191794_3054,0.000023,1
Ad Exchange,Desktop,191762_3136,0.000022,1
Ad Exchange,Desktop,191271_3028,0.000022,1
Exchange Bidding,Smartphone,88adcb55-3ec8-4858-bbbd-2a3d71be8932,0.000021,1
Ad Exchange,Desktop,52a7b900-ae44-4b1d-9d16-dbca2db4e734,0.000018999999999999998,1
Exchange Bidding,Desktop,191794_3032,0.000018,1
Ad Exchange,Desktop,191794_3032,0.000018,1
Ad Exchange,Desktop,03de64fb-3b5d-4e59-b654-152ca2ab472f,0.000016,2
Ad Exchange,Smartphone,ff8260db-08ab-44cb-9f94-b1b60c762ccf,0.000016,1
Ad Exchange,Smartphone,c72f061e-d816-4af4-bc92-9e7de4331b52,0.000016,1
Ad Exchange,Smartphone,3abd741e-35e5-4584-980f-3fbc3f3f5dc5,0.000016,1
Ad Exchange,Smartphone,050fc10d-16d6-4dd0-b0fd-acbd4a7009b7,0.000016,1
Ad Exchange,Desktop,191767_3014,0.000014999999999999999,1
Ad Exchange,Desktop,191146_3060,0.000014,1
Ad Exchange,Smartphone,9064fcce-e47d-4a83-83f5-ffb9a8cc5cce,0.000014,1
Ad Exchange,Desktop,191794_3056,0.000014,1
Ad Exchange,Desktop,191767_3066,0.000014,1
Exchange Bidding,Desktop,04f0e3cf-0285-48d2-9194-6403e0aa9aab,9.999999999999999e-6,1
Ad Exchange,Desktop,186566_3246,9e-6,1
